UF;Ente Federado;C�digo IBGE_x;Creche Integral P�blica Urbano;Creche Integral P�blica Campo;Creche Integral P�blica Ind�gena;Creche Integral P�blica Quilombola;Creche Integral Conveniada Urbano;Creche Integral Conveniada Campo;Creche Integral Conveniada Ind�gena;Creche Integral Conveniada Quilombola;Creche Parcial P�blica Urbano;Creche Parcial P�blica Campo;Creche Parcial P�blica Ind�gena;Creche Parcial P�blica Quilombola;Creche Parcial Conveniada Urbano;Creche Parcial Conveniada Campo;Creche Parcial Conveniada Ind�gena;Creche Parcial Conveniada Quilombola;Pr�-Escola Integral P�blica Urbano;Pr�-Escola Integral P�blica Campo;Pr�-Escola Integral P�blica Ind�gena;Pr�-Escola Integral P�blica Quilombola;Pr�-Escola Integral Conveniada Urbano;Pr�-Escola Integral Conveniada Campo;Pr�-Escola Integral Conveniada Ind�gena;Pr�-Escola Integral Conveniada Quilombola;Pr�-Escola Parcial P�blica Urbano;Pr�-Escola Parcial P�blica Campo;Pr�-Escola Parcial P�blica Ind�gena;Pr�-Escola Parcial P�blica Quilombola;Pr�-Escola Parcial Conveniada Urbano;Pr�-Escola Parcial Conveniada Campo;Pr�-Escola Parcial Conveniada Ind�gena;Pr�-Escola Parcial Conveniada Quilombola;Ensino Fundamental Integral Urbano;Ensino Fundamental Integral Campo;Ensino Fundamental Integral Ind�gena;Ensino Fundamental Integral Quilombola;Anos Iniciais Fundamental Urbano;Anos Iniciais Fundamental Campo;Anos Iniciais Fundamental Ind�gena;Anos Iniciais Fundamental Quilombola;Anos Finais Fundamental Urbano;Anos Finais Fundamental Campo;Anos Finais Fundamental Ind�gena;Anos Finais Fundamental Quilombola;Ensino M�dio Integral Urbano;Ensino M�dio Integral Campo;Ensino M�dio Integral Ind�gena;Ensino M�dio Integral Quilombola;Ensino M�dio Parcial Urbano;Ensino M�dio Parcial Campo;Ensino M�dio Parcial Ind�gena;Ensino M�dio Parcial Quilombola;EJA Urbano;EJA Campo;EJA Ind�gena;EJA Quilombola;Educa��o Especial - Creche Urbano;Educa��o Especial - Creche Campo;Educa��o Especial - Creche Ind�gena;Educa��o Especial - Creche Quilombola;Educa��o Especial - Pr�-Escola Urbano;Educa��o Especial - Pr�-Escola Campo;Educa��o Especial - Pr�-Escola Ind�gena;Educa��o Especial - Pr�-Escola Quilombola;Educa��o Especial - Demais segmentos Urbano;Educa��o Especial - Demais segmentos Campo;Educa��o Especial - Demais segmentos Ind�gena;Educa��o Especial - Demais segmentos Quilombola;Atendimento Educacional Especializado;Educa��o Profissional e T�cnica;Matr�culas Totais;C�digo IBGE_y;Receita da contribui��o de estados e munic�pios ao Fundeb;Complementa��o VAAF;Complementa��o VAAT;Complementa��o VAAR;Complementa��o da Uni�o Total;Total das receitas previstas;Educa��o Infantil;Anos Iniciais do Ensino Fundamental;Anos Finais do Ensino Fundamental;Ensino M�dio Integral;Ensino M�dio Parcial;EJA;Educa��o Especial;Educa��o Profissional/T�cnica
GO;RIO QUENTE;5218789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;137;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;11;0;0;0;76;0;0;0;67;0;671;5218789;4983175,76;0;0;387044;387044;5370219,76;119;250;137;0;0;22;154;0
GO;RIO VERDE;5218805;3359;0;0;0;0;0;0;0;1668;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;4706;228;0;0;185;0;0;0;278;0;0;0;11877;617;0;0;2389;481;0;0;0;0;0;0;0;0;0;0;433;0;0;0;88;0;0;0;271;10;0;0;923,5;31;0;0;421;0;27984,5;5218805;212282265,3;0;0;17275698,99;17275698,99;229557964,3;10534;12494;2870;0;0;433;1744,5;0
GO;RUBIATABA;5218904;302;0;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;392;25;2;0;0;0;0;0;0;0;0;0;961;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;25;0;0;0;55;0;0;0;45;0;1954;5218904;14907302,52;0;0;1236455,92;1236455,92;16143758,44;849;1005;0;0;0;0;127;0
GO;SANCLERLANDIA;5219001;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;98;0;0;0;0;0;0;0;222;0;0;0;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;13;0;0;0;0;0;804;5219001;7003318,02;0;0;249418,42;249418,42;7252736,44;346;223;0;0;0;0;16;0
GO;SANTA BARBARA DE GOIAS;5219100;25;0;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;10;0;0;0;25;0;0;0;32;0;728;5219100;5400638,28;0;0;225841,55;225841,55;5626479,83;299;372;0;0;0;0;70;0
GO;SANTA CRUZ DE GOIAS;5219209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;33;0;0;0;0;0;0;0;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;0;0;0;0;0;215;5219209;1514629;0;0;66697,72;66697,72;1581326,72;49;157;0;0;0;0;10;0
GO;SANTA FE DE GOIAS;5219258;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;10;0;0;0;11;0;568;5219258;4173064,58;0;0;185061,52;185061,52;4358126,1;205;342;0;0;0;0;25;0
GO;SANTA HELENA DE GOIAS;5219308;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;578;0;0;0;0;0;0;0;263;0;0;0;1608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;46;0;0;0;252;0;0;0;188;0;3289;5219308;25485295,63;0;0;0;0;25485295,63;949;1608;0;0;0;29;486;0
GO;SANTA ISABEL;5219357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;35;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;24;0;0;0;34;0;325;5219357;2498910,91;0;0;214727,99;214727,99;2713638,9;84;148;0;0;0;0;69;0
GO;SANTA RITA DO ARAGUAIA;5219407;19;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;7;0;0;0;31;0;0;0;0;0;630;5219407;4561935,41;0;0;412607,13;412607,13;4974542,54;232;356;0;0;0;11;38;0
GO;SANTA RITA DO NOVO DESTINO;5219456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;15;0;0;0;0;0;0;0;0;0;0;77;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;21;17;0;0;0;0;207;5219456;1608555,16;0;0;124407,65;124407,65;1732962,81;50;119;0;0;0;0;44;0
GO;SANTA ROSA DE GOIAS;5219506;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;8;0;0;0;0;0;279;5219506;1991860,13;0;0;86551,91;86551,91;2078412,04;114;157;0;0;0;0;14;0
GO;SANTA TEREZA DE GOIAS;5219605;41;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;65;4;0;0;0;0;0;0;65;0;0;0;102;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;1;0;0;5;0;331;5219605;2730784,62;0;0;201002,92;201002,92;2931787,54;134;122;0;0;0;0;11;0
GO;SANTA TEREZINHA DE GOIAS;5219704;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;19;0;0;0;0;0;0;230;0;0;0;175;52;0;0;279;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;78;6;0;0;65;0;1253;5219704;10628039,46;0;0;0;0;10628039,46;338;227;309;0;0;0;160;0
GO;SANTO ANTONIO DA BARRA;5219712;44;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;96;9;0;0;0;0;0;0;0;0;0;0;237;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;12;1;0;0;11;0;490;5219712;3708533,31;0;0;0;0;3708533,31;213;253;0;0;0;0;29;0
GO;SANTO ANTONIO DE GOIAS;5219738;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;887;5219738;6596781,14;0;0;540587,14;540587,14;7137368,28;344;537;0;0;0;0;7;0
GO;SANTO ANTONIO DO DESCOBERTO;5219753;110;0;0;0;0;0;0;0;147;18;0;0;0;0;0;0;51;0;0;0;0;0;0;0;1421;118;0;0;0;0;0;0;168;0;0;0;4146;303;0;0;2015;126;0;0;0;0;0;0;0;0;0;0;515;0;0;0;2;0;0;0;28;2;0;0;341;20;0;0;246;0;9777;5219753;71471253,94;0;5092983,08;5287309,38;10380292,46;81851546,4;1897;4449;2141;0;0;515;639;0
GO;SAO DOMINGOS;5219803;39;0;0;0;0;0;0;0;116;6;0;0;0;0;0;0;11;0;0;0;0;0;0;0;153;71;0;0;0;0;0;0;12;0;0;0;428;175;0;0;60;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;7;0;0;0;20;3;0;0;0;0;1161;5219803;8928015,36;0;0;612560,91;612560,91;9540576,27;407;603;116;0;0;0;34;0
GO;SAO FRANCISCO DE GOIAS;5219902;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;94;0;0;0;21;0;0;0;20;0;0;0;398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;24;0;0;0;18;0;717;5219902;5418551,92;0;0;434966,7;434966,7;5853518,62;257;398;0;0;0;0;43;0
GO;SAO JOAO DA PARAUNA;5220058;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;2;0;0;0;0;0;202;5220058;1406743,14;0;0;0;0;1406743,14;65;135;0;0;0;0;5;0
GO;SAO JOAO DALIANCA;5220009;52;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345;43;0;12;0;0;0;0;0;0;0;0;751;136;0;12;112;108;0;25;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;8;0;0;1;51;19;0;3;43;0;1876;5220009;14316935,29;0;0;1021979,98;1021979,98;15338915,27;616;899;245;0;0;0;130;0
GO;SAO LUIS DE MONTES BELOS;5220108;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;6;0;0;0;0;0;0;559;14;0;0;0;0;0;0;0;0;0;0;1538;44;0;0;631;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;25;0;0;0;79;3;0;0;1;0;3662;5220108;28038353,38;0;0;0;0;28038353,38;1358;1582;631;0;0;8;108;0
GO;SAO LUIZ DO NORTE;5220157;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;0;17;0;0;0;0;34;0;0;16;258;0;0;31;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;5;0;0;1;27;0;0;7;37;0;598;5220157;4806506,6;0;0;0;0;4806506,6;167;289;12;0;0;9;78;0
GO;SAO MIGUEL DO ARAGUAIA;5220207;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;455;43;0;0;0;0;0;0;144;0;0;0;1010;134;0;0;0;83;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;22;0;0;0;106;6;0;0;31;0;2292;5220207;17777715,15;0;0;735881,15;735881,15;18513596,3;751;1144;83;0;0;27;165;0
GO;SAO MIGUEL DO PASSA QUATRO;5220264;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;69;13;0;0;0;0;0;0;0;0;0;0;247;31;0;0;145;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;14;0;0;0;0;0;618;5220264;4629817,32;0;0;0;0;4629817,32;168;278;158;0;0;0;17;0
GO;SAO PATRICIO;5220280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;8;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;16;0;0;0;17;0;209;5220280;1529560,89;0;0;0;0;1529560,89;41;127;0;0;0;0;36;0
GO;SAO SIMAO;5220405;167;0;0;0;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;0;0;0;0;0;0;0;25;0;0;0;1026;0;0;0;522;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;4;0;0;0;36;0;0;0;195;0;0;0;158;0;2636;5220405;19727333,4;0;0;0;0;19727333,4;683;1026;522;0;0;27;393;0
GO;SENADOR CANEDO;5220454;2790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3324;15;0;0;0;0;0;0;0;0;0;0;9445;58;0;0;7202;85;0;0;0;0;0;0;0;0;0;0;721;0;0;0;0;0;0;0;157;0;0;0;836;3;0;0;665;0;25301;5220454;190200225,7;0;0;0;0;190200225,7;6286;9503;7287;0;0;721;1661;0
GO;SERRANOPOLIS;5220504;71;0;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;0;0;0;0;0;0;0;30;0;0;0;400;41;0;0;41;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;5;0;0;0;24;2;0;0;24;0;975;5220504;7414738,03;0;0;575256,09;575256,09;7989994,12;360;441;94;0;0;0;59;0
GO;SILVANIA;5220603;349;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;137;0;0;0;203;72;0;0;42;0;0;0;59;0;0;0;657;256;0;0;0;178;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;10;1;0;0;24;7;0;0;19;0;2064;5220603;16414186,53;0;0;1267598,31;1267598,31;17681784,84;847;913;178;0;0;17;61;0
GO;SIMOLANDIA;5220686;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;312;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;10;0;0;0;3;0;648;5220686;4646653,19;0;0;394647;394647;5041300,19;234;312;89;0;0;0;19;0
GO;SITIO DABADIA;5220702;22;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;28;0;0;0;0;0;0;0;0;0;0;108;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;1;0;0;0;0;295;5220702;2291208,99;0;0;0;0;2291208,99;110;182;0;0;0;0;6;0
GO;TAQUARAL DE GOIAS;5221007;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;7;0;0;0;0;0;368;5221007;2828052,36;0;0;229766,27;229766,27;3057818,63;157;204;0;0;0;0;11;0
GO;TERESINA DE GOIAS;5221080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;25;0;0;0;0;0;0;0;0;163;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;0;345;5221080;2707221,74;0;0;0;0;2707221,74;112;229;0;0;0;0;5;0
GO;TEREZOPOLIS DE GOIAS;5221197;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;0;0;0;0;0;0;0;0;0;0;0;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;7;0;0;0;15;0;0;0;0;0;857;5221197;6018478,96;0;0;0;0;6018478,96;275;567;0;0;0;0;24;0
GO;TRES RANCHOS;5221304;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;21;0;0;0;0;0;305;5221304;2323699,73;0;0;70243,96;70243,96;2393943,69;127;157;0;0;0;0;27;0
GO;TRINDADE;5221403;1752;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;169;17;0;0;0;0;0;0;2709;0;0;51;259;0;0;0;293;55;0;0;7783;0;0;119;818;0;0;0;0;0;0;0;0;0;0;0;133;0;0;19;14;0;0;0;103;0;0;3;362;0;0;7;206;0;14913;5221403;112635524,7;0;0;0;0;112635524,7;5118;7902;818;0;0;152;695;0
GO;TROMBAS;5221452;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;31;0;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;5;0;0;0;9;0;0;0;11;0;329;5221452;2517265,46;0;0;215294,21;215294,21;2732559,67;126;152;0;0;0;0;29;0
GO;TURVANIA;5221502;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;15;0;0;0;0;0;435;5221502;3328019,61;0;0;134946,53;134946,53;3462966,14;182;238;0;0;0;0;18;0
GO;TURVELANDIA;5221551;20;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;115;7;0;0;0;0;0;0;0;0;0;0;329;24;0;0;187;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;3;0;0;0;1;1;0;0;28;0;0;0;0;0;821;5221551;6037147,19;0;0;254448,64;254448,64;6291595,83;231;353;187;0;0;22;33;0
GO;UIRAPURU;5221577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;17;0;0;0;0;0;0;0;0;0;0;128;62;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;9;1;0;0;6;0;350;5221577;2559993,14;0;0;99313,29;99313,29;2659306,43;60;190;84;0;0;0;19;0
GO;URUACU;5221601;493;0;0;277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;414;5;0;219;0;0;0;0;0;0;0;79;1131;16;0;433;180;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;7;71;0;0;15;50;0;3468;5221601;30879309,56;0;1854306,55;2133289,47;3987596,02;34866905,58;1485;1580;188;0;0;0;175;0
GO;URUANA;5221700;68;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;23;0;0;0;0;0;0;0;0;0;0;573;51;0;0;242;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;3;0;0;0;15;2;0;0;37;5;0;0;0;0;1361;5221700;10093337,93;0;0;810970,25;810970,25;10904308,18;442;624;242;0;0;11;62;0
GO;URUTAI;5221809;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;321;5221809;2401510,84;0;0;0;0;2401510,84;130;182;0;0;0;0;9;0
GO;VALPARAISO DE GOIAS;5221858;97;0;0;0;0;0;0;0;1556;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;4064;0;0;0;0;0;0;0;131;0;0;0;11288;0;0;0;6905;0;0;0;0;0;0;0;0;0;0;0;584;0;0;0;65;0;0;0;228;0;0;0;911;0;0;0;894;0;26790;5221858;193765329,2;0;2532144,92;0;2532144,92;196297474,2;6077;11288;6905;0;0;584;2098;0
GO;VARJAO;5221908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;30;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;6;0;0;0;13;0;0;0;0;0;390;5221908;2832790,97;0;0;121483,3;121483,3;2954274,27;123;183;0;0;0;41;19;0
GO;VIANOPOLIS;5222005;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;58;0;0;0;0;0;0;93;0;0;0;666;139;0;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;26;13;0;0;0;0;1638;5222005;12694640,5;0;0;0;0;12694640,5;570;805;131;0;0;0;48;0
GO;VICENTINOPOLIS;5222054;51;0;0;0;0;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;0;0;0;0;0;0;0;118;0;0;0;485;0;0;0;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9;0;0;0;20;0;0;0;0;0;1260;5222054;9503695,16;0;0;771903,5;771903,5;10275598,66;400;485;237;0;0;0;30;0
GO;VILA BOA;5222203;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;16;0;0;0;0;0;0;0;0;0;0;349;20;0;0;172;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;1;0;0;0;21;0;0;0;8;0;800;5222203;5984413,63;0;0;410134,88;410134,88;6394548,51;210;369;172;0;0;20;30;0
GO;VILA PROPICIO;5222302;77;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;93;0;0;0;0;0;0;29;0;0;0;123;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0;20;15;0;0;45;0;740;5222302;6314683,35;0;0;458107,93;458107,93;6772791,28;296;335;0;0;0;0;91;0
GO;GOVERNO DO ESTADO;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37563;178;200;13;188;102;31;347;177158;4971;37;1808;35725;319;107;287;150225;4721;13;1477;15796;192;60;0;0;0;0;0;0;0;0;0;23290;574;3;199;8977;9734;474295;52;3878645851;0;0;245487313,1;245487313,1;4124133164;0;668;183974;36438;156436;16048;33043;9734
MA;ACAILANDIA;2100055;404;0;0;0;0;0;0;0;1115;167;0;0;0;0;0;0;924;43;0;0;0;0;0;0;1325;304;0;0;0;0;0;0;4122;915;0;0;4179;516;0;0;2764;256;0;0;0;0;0;0;0;0;0;0;303;103;0;0;69;9;0;0;133;12;0;0;545;64;0;0;753;0;19025;2100055;81326952,18;56864413;52614266,17;0;109478679,2;190805631,4;4505;4695;3020;0;0;406;1585;0
MA;AFONSO CUNHA;2100105;0;0;0;0;0;0;0;0;115;104;0;0;0;0;0;0;103;19;0;0;0;0;0;0;17;131;0;0;0;0;0;0;560;372;0;0;51;83;0;0;166;163;0;0;0;0;0;0;0;0;0;0;172;619;0;0;16;4;0;0;18;5;0;0;61;12;0;0;102;0;2893;2100105;13427310,39;9388475,81;12077701,54;1346141,19;22812318,54;36239628,93;532;134;329;0;0;791;218;0
MA;AGUA DOCE DO MARANHAO;2100154;0;0;0;0;0;0;0;0;38;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;310;0;0;0;0;0;0;346;920;0;0;97;393;0;0;26;12;0;0;0;0;0;0;0;0;0;0;0;309;0;0;0;0;0;0;0;5;0;0;1;13;0;0;0;0;2702;2100154;13147113,36;9192559,96;7230242,88;0;16422802,84;29569916,2;585;490;38;0;0;309;19;0
MA;ALCANTARA;2100204;0;20;0;0;0;0;0;0;105;0;0;158;0;0;0;0;0;0;0;0;0;0;0;0;97;26;0;373;0;0;0;0;1;0;0;2;268;78;0;936;280;87;0;806;0;0;0;0;0;0;0;0;0;0;0;110;4;0;0;8;5;1;0;15;27;2;0;49;0;0;3458;2100204;16646326,51;11639235,95;11763983,54;0;23403219,49;40049546;812;1282;1173;0;0;110;111;0
MA;ALDEIAS ALTAS;2100303;107;0;0;10;0;0;0;0;372;277;0;0;0;0;0;0;31;0;0;9;0;0;0;0;454;352;0;0;0;0;0;0;1109;238;0;21;810;759;0;0;625;552;0;0;0;0;0;0;0;0;0;0;887;901;0;26;6;1;0;0;13;5;0;0;165;60;0;0;105;0;7895;2100303;33512426,66;23432139,27;23684615,77;3617641,47;50734396,51;84246823,17;1637;1569;1177;0;0;1814;355;0
MA;ALTAMIRA DO MARANHAO;2100402;29;0;0;0;0;0;0;0;68;73;0;0;0;0;0;0;24;0;0;0;0;0;0;0;62;90;0;0;0;0;0;0;225;299;0;0;39;28;0;0;120;10;0;0;0;0;0;0;0;0;0;0;65;71;0;0;0;0;0;0;6;4;0;0;8;2;0;0;0;0;1223;2100402;5788709,45;4047508,93;0;0;4047508,93;9836218,38;356;67;130;0;0;136;20;0
MA;ALTO ALEGRE DO MARANHAO;2100436;30;0;0;0;0;0;0;0;437;42;0;2;0;0;0;0;0;0;0;0;0;0;0;0;493;104;0;7;0;0;0;0;2251;658;0;44;130;68;0;0;60;46;0;0;0;0;0;0;0;0;0;0;196;125;0;0;10;0;0;0;16;1;0;0;42;5;0;0;10;0;4777;2100436;23043104,66;16111911,06;16754358,74;1045274,72;33911544,52;56954649,18;1142;198;106;0;0;321;84;0
MA;ALTO ALEGRE DO PINDARE;2100477;0;77;0;0;0;0;0;0;392;576;0;0;0;0;0;0;1;0;0;0;0;0;0;0;319;574;0;0;0;0;0;0;1448;2323;0;0;169;181;0;0;64;215;0;0;0;0;0;0;0;0;0;0;68;122;0;0;28;18;0;0;19;25;0;0;63;73;0;0;198;0;6953;2100477;35124862,17;24559566,24;27967184,34;4180677,12;56707427,7;91832289,87;2029;350;279;0;0;190;424;0
